Year_Reference,District,Neighborhood,Census_Section,Import_Euros
2016,Ciutat Vella,el Raval,1,13648
2016,Ciutat Vella,el Raval,2,10044
2016,Ciutat Vella,el Raval,3,10341
2016,Ciutat Vella,el Raval,4,13184
2016,Ciutat Vella,el Raval,5,10479
2016,Ciutat Vella,el Raval,6,12546
2016,Ciutat Vella,el Raval,7,11375
2016,Ciutat Vella,el Raval,8,9273
2016,Ciutat Vella,el Raval,9,11588
2016,Ciutat Vella,el Raval,10,10507
2016,Ciutat Vella,el Raval,11,9298
2016,Ciutat Vella,el Raval,12,12578
2016,Ciutat Vella,el Raval,13,13494
2016,Ciutat Vella,el Raval,14,11792
2016,Ciutat Vella,el Raval,15,12241
2016,Ciutat Vella,el Raval,16,11606
2016,Ciutat Vella,el Raval,17,10704
2016,Ciutat Vella,el Raval,18,11303
2016,Ciutat Vella,el Raval,19,11121
2016,Ciutat Vella,el Raval,20,18169
2016,Ciutat Vella,el Raval,21,17132
2016,Ciutat Vella,el Barri Gòtic,22,21650
2016,Ciutat Vella,el Barri Gòtic,23,18935
2016,Ciutat Vella,el Barri Gòtic,25,16218
2016,Ciutat Vella,el Barri Gòtic,26,15422
2016,Ciutat Vella,el Barri Gòtic,27,15043
2016,Ciutat Vella,el Barri Gòtic,28,15491
2016,Ciutat Vella,el Barri Gòtic,29,13516
2016,Ciutat Vella,el Barri Gòtic,30,13954
2016,Ciutat Vella,el Barri Gòtic,31,14357
2016,Ciutat Vella,la Barceloneta,32,17918
2016,Ciutat Vella,la Barceloneta,33,13714
2016,Ciutat Vella,la Barceloneta,34,14133
2016,Ciutat Vella,la Barceloneta,35,14222
2016,Ciutat Vella,la Barceloneta,36,15193
2016,Ciutat Vella,la Barceloneta,37,14799
2016,Ciutat Vella,la Barceloneta,38,14075
2016,Ciutat Vella,la Barceloneta,39,15889
2016,Ciutat Vella,la Barceloneta,40,16214
2016,Ciutat Vella,la Barceloneta,41,14390
2016,Ciutat Vella,la Barceloneta,42,16440
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",43,21216
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",44,20310
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",45,16393
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",46,16245
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",47,14677
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",48,11952
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",49,16488
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",50,16783
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",51,13429
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",52,20660
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",53,14571
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",54,15793
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",55,19837
2016,Eixample,el Fort Pienc,1,20503
2016,Eixample,el Fort Pienc,2,19634
2016,Eixample,el Fort Pienc,3,23805
2016,Eixample,el Fort Pienc,4,17501
2016,Eixample,el Fort Pienc,5,24141
2016,Eixample,el Fort Pienc,6,24773
2016,Eixample,el Fort Pienc,7,25364
2016,Eixample,el Fort Pienc,8,23584
2016,Eixample,el Fort Pienc,9,22746
2016,Eixample,el Fort Pienc,10,21017
2016,Eixample,el Fort Pienc,11,23213
2016,Eixample,el Fort Pienc,12,18705
2016,Eixample,el Fort Pienc,13,20056
2016,Eixample,el Fort Pienc,14,17041
2016,Eixample,el Fort Pienc,15,19039
2016,Eixample,el Fort Pienc,16,24446
2016,Eixample,el Fort Pienc,17,23264
2016,Eixample,el Fort Pienc,18,24066
2016,Eixample,el Fort Pienc,19,21676
2016,Eixample,el Fort Pienc,20,19563
2016,Eixample,la Sagrada Família,21,20752
2016,Eixample,la Sagrada Família,22,21712
2016,Eixample,la Sagrada Família,23,22178
2016,Eixample,la Sagrada Família,24,19357
2016,Eixample,la Sagrada Família,25,19076
2016,Eixample,la Sagrada Família,26,21189
2016,Eixample,la Sagrada Família,27,22809
2016,Eixample,la Sagrada Família,28,21763
2016,Eixample,la Sagrada Família,29,19556
2016,Eixample,la Sagrada Família,30,17893
2016,Eixample,la Sagrada Família,31,25156
2016,Eixample,la Sagrada Família,32,22657
2016,Eixample,la Sagrada Família,33,21397
2016,Eixample,la Sagrada Família,34,17894
2016,Eixample,la Sagrada Família,35,22219
2016,Eixample,la Sagrada Família,36,24353
2016,Eixample,la Sagrada Família,37,24087
2016,Eixample,la Sagrada Família,38,25100
2016,Eixample,la Sagrada Família,39,20620
2016,Eixample,la Sagrada Família,40,18770
2016,Eixample,la Sagrada Família,41,21904
2016,Eixample,la Sagrada Família,42,25895
2016,Eixample,la Sagrada Família,43,23620
2016,Eixample,la Sagrada Família,44,19518
2016,Eixample,la Sagrada Família,45,22970
2016,Eixample,la Sagrada Família,46,19465
2016,Eixample,la Sagrada Família,47,21485
2016,Eixample,la Sagrada Família,48,20505
2016,Eixample,la Sagrada Família,49,19401
2016,Eixample,la Sagrada Família,50,21458
2016,Eixample,la Sagrada Família,51,20361
2016,Eixample,la Sagrada Família,52,21580
2016,Eixample,la Sagrada Família,53,23782
2016,Eixample,la Sagrada Família,54,23099
2016,Eixample,la Dreta de l'Eixample,55,23203
2016,Eixample,la Dreta de l'Eixample,56,25261
2016,Eixample,la Dreta de l'Eixample,57,29734
2016,Eixample,la Dreta de l'Eixample,58,26315
2016,Eixample,la Dreta de l'Eixample,59,27849
2016,Eixample,la Dreta de l'Eixample,60,24715
2016,Eixample,la Dreta de l'Eixample,61,22294
2016,Eixample,la Dreta de l'Eixample,62,26114
2016,Eixample,la Dreta de l'Eixample,63,34760
2016,Eixample,la Dreta de l'Eixample,64,29755
2016,Eixample,la Dreta de l'Eixample,65,25156
2016,Eixample,la Dreta de l'Eixample,66,25745
2016,Eixample,la Dreta de l'Eixample,67,22274
2016,Eixample,la Dreta de l'Eixample,68,22923
2016,Eixample,la Dreta de l'Eixample,69,26098
2016,Eixample,la Dreta de l'Eixample,70,26205
2016,Eixample,la Dreta de l'Eixample,71,28599
2016,Eixample,la Dreta de l'Eixample,72,32109
2016,Eixample,la Dreta de l'Eixample,73,29917
2016,Eixample,la Dreta de l'Eixample,74,30685
2016,Eixample,la Dreta de l'Eixample,75,25011
2016,Eixample,la Dreta de l'Eixample,76,29406
2016,Eixample,la Dreta de l'Eixample,77,28298
2016,Eixample,la Dreta de l'Eixample,78,32238
2016,Eixample,la Dreta de l'Eixample,79,38345
2016,Eixample,la Dreta de l'Eixample,80,36103
2016,Eixample,la Dreta de l'Eixample,81,32689
2016,Eixample,la Dreta de l'Eixample,82,28409
2016,Eixample,la Dreta de l'Eixample,83,36463
2016,Eixample,l'Antiga Esquerra de l'Eixample,84,26506
2016,Eixample,l'Antiga Esquerra de l'Eixample,85,28047
2016,Eixample,l'Antiga Esquerra de l'Eixample,86,27859
2016,Eixample,l'Antiga Esquerra de l'Eixample,87,25259
2016,Eixample,l'Antiga Esquerra de l'Eixample,88,26510
2016,Eixample,l'Antiga Esquerra de l'Eixample,89,25376
2016,Eixample,l'Antiga Esquerra de l'Eixample,90,24061
2016,Eixample,l'Antiga Esquerra de l'Eixample,91,24371
2016,Eixample,l'Antiga Esquerra de l'Eixample,92,23691
2016,Eixample,l'Antiga Esquerra de l'Eixample,93,25067
2016,Eixample,l'Antiga Esquerra de l'Eixample,94,26764
2016,Eixample,l'Antiga Esquerra de l'Eixample,95,23627
2016,Eixample,l'Antiga Esquerra de l'Eixample,96,23520
2016,Eixample,l'Antiga Esquerra de l'Eixample,97,21949
2016,Eixample,l'Antiga Esquerra de l'Eixample,98,23319
2016,Eixample,l'Antiga Esquerra de l'Eixample,99,26657
2016,Eixample,l'Antiga Esquerra de l'Eixample,100,24959
2016,Eixample,l'Antiga Esquerra de l'Eixample,101,23754
2016,Eixample,l'Antiga Esquerra de l'Eixample,102,28220
2016,Eixample,l'Antiga Esquerra de l'Eixample,103,21298
2016,Eixample,l'Antiga Esquerra de l'Eixample,104,27385
2016,Eixample,l'Antiga Esquerra de l'Eixample,105,22394
2016,Eixample,l'Antiga Esquerra de l'Eixample,106,28314
2016,Eixample,l'Antiga Esquerra de l'Eixample,107,29372
2016,Eixample,l'Antiga Esquerra de l'Eixample,108,28735
2016,Eixample,l'Antiga Esquerra de l'Eixample,109,29692
2016,Eixample,la Nova Esquerra de l'Eixample,110,23398
2016,Eixample,la Nova Esquerra de l'Eixample,111,25021
2016,Eixample,la Nova Esquerra de l'Eixample,112,29376
2016,Eixample,la Nova Esquerra de l'Eixample,113,29418
2016,Eixample,la Nova Esquerra de l'Eixample,114,24121
2016,Eixample,la Nova Esquerra de l'Eixample,115,21356
2016,Eixample,la Nova Esquerra de l'Eixample,116,29193
2016,Eixample,la Nova Esquerra de l'Eixample,117,24341
2016,Eixample,la Nova Esquerra de l'Eixample,118,26937
2016,Eixample,la Nova Esquerra de l'Eixample,119,23783
2016,Eixample,la Nova Esquerra de l'Eixample,120,23809
2016,Eixample,la Nova Esquerra de l'Eixample,121,24506
2016,Eixample,la Nova Esquerra de l'Eixample,122,30718
2016,Eixample,la Nova Esquerra de l'Eixample,123,23487
2016,Eixample,la Nova Esquerra de l'Eixample,124,26422
2016,Eixample,la Nova Esquerra de l'Eixample,125,24308
2016,Eixample,la Nova Esquerra de l'Eixample,126,25774
2016,Eixample,la Nova Esquerra de l'Eixample,127,22809
2016,Eixample,la Nova Esquerra de l'Eixample,128,22338
2016,Eixample,la Nova Esquerra de l'Eixample,129,24131
2016,Eixample,la Nova Esquerra de l'Eixample,130,33910
2016,Eixample,la Nova Esquerra de l'Eixample,131,22265
2016,Eixample,la Nova Esquerra de l'Eixample,132,22304
2016,Eixample,la Nova Esquerra de l'Eixample,133,24356
2016,Eixample,la Nova Esquerra de l'Eixample,134,22402
2016,Eixample,la Nova Esquerra de l'Eixample,135,20708
2016,Eixample,la Nova Esquerra de l'Eixample,136,26122
2016,Eixample,la Nova Esquerra de l'Eixample,137,21148
2016,Eixample,la Nova Esquerra de l'Eixample,138,24497
2016,Eixample,la Nova Esquerra de l'Eixample,139,20862
2016,Eixample,la Nova Esquerra de l'Eixample,140,22635
2016,Eixample,la Nova Esquerra de l'Eixample,141,21403
2016,Eixample,la Nova Esquerra de l'Eixample,142,19350
2016,Eixample,la Nova Esquerra de l'Eixample,143,22442
2016,Eixample,la Nova Esquerra de l'Eixample,144,23482
2016,Eixample,la Nova Esquerra de l'Eixample,145,21621
2016,Eixample,la Nova Esquerra de l'Eixample,146,24558
2016,Eixample,la Nova Esquerra de l'Eixample,147,20406
2016,Eixample,la Nova Esquerra de l'Eixample,148,23370
2016,Eixample,la Nova Esquerra de l'Eixample,149,21605
2016,Eixample,Sant Antoni,150,19995
2016,Eixample,Sant Antoni,151,22863
2016,Eixample,Sant Antoni,152,25262
2016,Eixample,Sant Antoni,153,22491
2016,Eixample,Sant Antoni,154,18421
2016,Eixample,Sant Antoni,155,19565
2016,Eixample,Sant Antoni,156,21327
2016,Eixample,Sant Antoni,157,20650
2016,Eixample,Sant Antoni,158,22480
2016,Eixample,Sant Antoni,159,21555
2016,Eixample,Sant Antoni,160,23976
2016,Eixample,Sant Antoni,161,21192
2016,Eixample,Sant Antoni,162,19549
2016,Eixample,Sant Antoni,163,23559
2016,Eixample,Sant Antoni,164,23699
2016,Eixample,Sant Antoni,165,22782
2016,Eixample,Sant Antoni,166,21117
2016,Eixample,Sant Antoni,167,22121
2016,Eixample,Sant Antoni,168,20875
2016,Eixample,Sant Antoni,169,20381
2016,Eixample,Sant Antoni,170,20823
2016,Eixample,Sant Antoni,171,19004
2016,Eixample,Sant Antoni,172,18097
2016,Eixample,Sant Antoni,173,20407
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,1,17534
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,2,15644
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,3,14496
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,4,17961
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,5,16262
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,6,15059
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,7,15977
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,8,15813
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,9,16836
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,10,14570
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,11,12599
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,12,15694
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,13,14083
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,14,13585
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,15,14396
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,16,13456
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,17,14288
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,18,15112
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,19,15227
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,20,18339
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,21,18714
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,22,16976
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,23,14800
2016,Sants-Montjuïc,el Poble Sec - AEI Parc Montjuïc,24,16060
2016,Sants-Montjuïc,la Marina del Prat Vermell - AEI Zona Franca,25,12604
2016,Sants-Montjuïc,la Marina de Port,26,17346
2016,Sants-Montjuïc,la Marina de Port,27,17525
2016,Sants-Montjuïc,la Marina de Port,28,21342
2016,Sants-Montjuïc,la Marina de Port,29,15035
2016,Sants-Montjuïc,la Marina de Port,30,17088
2016,Sants-Montjuïc,la Marina de Port,31,15750
2016,Sants-Montjuïc,la Marina de Port,32,14684
2016,Sants-Montjuïc,la Marina de Port,33,12260
2016,Sants-Montjuïc,la Marina de Port,34,16876
2016,Sants-Montjuïc,la Marina de Port,35,17257
2016,Sants-Montjuïc,la Marina de Port,36,19705
2016,Sants-Montjuïc,la Marina de Port,37,17908
2016,Sants-Montjuïc,la Marina de Port,38,11604
2016,Sants-Montjuïc,la Marina de Port,39,12728
2016,Sants-Montjuïc,la Font de la Guatlla,40,21807
2016,Sants-Montjuïc,la Font de la Guatlla,41,17750
2016,Sants-Montjuïc,la Font de la Guatlla,42,17494
2016,Sants-Montjuïc,la Font de la Guatlla,43,19144
2016,Sants-Montjuïc,la Font de la Guatlla,44,17199
2016,Sants-Montjuïc,la Font de la Guatlla,45,20006
