Year_Reference,District,Neighborhood,Census_Section,Import_Euros
2018,Gràcia,Vallcarca i els Penitents,1,22351
2018,Gràcia,Vallcarca i els Penitents,2,21892
2018,Gràcia,Vallcarca i els Penitents,3,21423
2018,Gràcia,Vallcarca i els Penitents,4,23569
2018,Gràcia,Vallcarca i els Penitents,6,28353
2018,Gràcia,Vallcarca i els Penitents,7,24988
2018,Gràcia,Vallcarca i els Penitents,8,22512
2018,Gràcia,Vallcarca i els Penitents,9,31928
2018,Gràcia,Vallcarca i els Penitents,10,25783
2018,Gràcia,Vallcarca i els Penitents,11,28330
2018,Gràcia,Vallcarca i els Penitents,12,29728
2018,Gràcia,el Coll,13,21148
2018,Gràcia,el Coll,14,21049
2018,Gràcia,el Coll,15,19036
2018,Gràcia,el Coll,16,17749
2018,Gràcia,el Coll,17,18659
2018,Gràcia,la Salut,18,21770
2018,Gràcia,la Salut,19,21894
2018,Gràcia,la Salut,20,22311
2018,Gràcia,la Salut,21,25441
2018,Gràcia,la Salut,22,22414
2018,Gràcia,la Salut,23,30429
2018,Gràcia,la Salut,24,23320
2018,Gràcia,la Salut,25,24394
2018,Gràcia,la Salut,26,23920
2018,Gràcia,la Salut,27,24114
2018,Gràcia,la Vila de Gràcia,28,21766
2018,Gràcia,la Vila de Gràcia,29,22617
2018,Gràcia,la Vila de Gràcia,30,22053
2018,Gràcia,la Vila de Gràcia,31,23260
2018,Gràcia,la Vila de Gràcia,32,21000
2018,Gràcia,la Vila de Gràcia,33,23114
2018,Gràcia,la Vila de Gràcia,34,22827
2018,Gràcia,la Vila de Gràcia,35,28457
2018,Gràcia,la Vila de Gràcia,36,26220
2018,Gràcia,la Vila de Gràcia,37,23083
2018,Gràcia,la Vila de Gràcia,38,23888
2018,Gràcia,la Vila de Gràcia,39,21567
2018,Gràcia,la Vila de Gràcia,40,24766
2018,Gràcia,la Vila de Gràcia,41,25455
2018,Gràcia,la Vila de Gràcia,42,27326
2018,Gràcia,la Vila de Gràcia,43,25624
2018,Gràcia,la Vila de Gràcia,44,29802
2018,Gràcia,la Vila de Gràcia,45,23011
2018,Gràcia,la Vila de Gràcia,46,21141
2018,Gràcia,la Vila de Gràcia,47,20839
2018,Gràcia,la Vila de Gràcia,48,20948
2018,Gràcia,la Vila de Gràcia,49,22612
2018,Gràcia,la Vila de Gràcia,50,19642
2018,Gràcia,la Vila de Gràcia,51,22190
2018,Gràcia,la Vila de Gràcia,52,21024
2018,Gràcia,la Vila de Gràcia,53,22735
2018,Gràcia,la Vila de Gràcia,54,20605
2018,Gràcia,la Vila de Gràcia,55,22352
2018,Gràcia,la Vila de Gràcia,56,20696
2018,Gràcia,la Vila de Gràcia,57,21788
2018,Gràcia,la Vila de Gràcia,58,22676
2018,Gràcia,la Vila de Gràcia,59,21985
2018,Gràcia,la Vila de Gràcia,60,20696
2018,Gràcia,la Vila de Gràcia,61,22327
2018,Gràcia,la Vila de Gràcia,62,21161
2018,Gràcia,la Vila de Gràcia,63,20952
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,64,23743
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,65,25186
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,66,22070
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,67,23177
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,68,25270
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,69,24989
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,70,22465
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,71,22789
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,72,24615
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,73,23386
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,74,21657
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,75,24932
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,76,24118
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,77,22456
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,78,21114
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,79,23555
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,80,22184
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,81,22465
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,82,24007
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,83,25347
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,84,22762
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,85,23863
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,86,29069
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,87,27799
2018,Gràcia,el Camp d'en Grassot i Gràcia Nova,88,23722
2018,Horta-Guinardó,el Baix Guinardó,1,23287
2018,Horta-Guinardó,el Baix Guinardó,2,20218
2018,Horta-Guinardó,el Baix Guinardó,3,21278
2018,Horta-Guinardó,el Baix Guinardó,4,20147
2018,Horta-Guinardó,el Baix Guinardó,5,20269
2018,Horta-Guinardó,el Baix Guinardó,6,22600
2018,Horta-Guinardó,el Baix Guinardó,7,19525
2018,Horta-Guinardó,el Baix Guinardó,8,21747
2018,Horta-Guinardó,el Baix Guinardó,9,20160
2018,Horta-Guinardó,el Baix Guinardó,10,21353
2018,Horta-Guinardó,el Baix Guinardó,11,21063
2018,Horta-Guinardó,el Baix Guinardó,12,19072
2018,Horta-Guinardó,el Baix Guinardó,13,22242
2018,Horta-Guinardó,el Baix Guinardó,14,17590
2018,Horta-Guinardó,el Baix Guinardó,15,20135
2018,Horta-Guinardó,el Baix Guinardó,16,22218
2018,Horta-Guinardó,el Baix Guinardó,17,20381
2018,Horta-Guinardó,el Baix Guinardó,18,21184
2018,Horta-Guinardó,el Baix Guinardó,19,21065
2018,Horta-Guinardó,Can Baró,20,20000
2018,Horta-Guinardó,Can Baró,21,23963
2018,Horta-Guinardó,Can Baró,22,18754
2018,Horta-Guinardó,Can Baró,23,16170
2018,Horta-Guinardó,Can Baró,24,19149
2018,Horta-Guinardó,Can Baró,25,18346
2018,Horta-Guinardó,Can Baró,26,18467
2018,Horta-Guinardó,el Guinardó,27,18378
2018,Horta-Guinardó,el Guinardó,28,19247
2018,Horta-Guinardó,el Guinardó,29,21284
2018,Horta-Guinardó,el Guinardó,30,17893
2018,Horta-Guinardó,el Guinardó,31,17552
2018,Horta-Guinardó,el Guinardó,32,20189
2018,Horta-Guinardó,el Guinardó,33,20663
2018,Horta-Guinardó,el Guinardó,34,22026
2018,Horta-Guinardó,el Guinardó,35,22772
2018,Horta-Guinardó,el Guinardó,36,23840
2018,Horta-Guinardó,el Guinardó,37,20060
2018,Horta-Guinardó,el Guinardó,38,19788
2018,Horta-Guinardó,el Guinardó,39,21058
2018,Horta-Guinardó,el Guinardó,40,20498
2018,Horta-Guinardó,el Guinardó,41,19650
2018,Horta-Guinardó,el Guinardó,42,20390
2018,Horta-Guinardó,el Guinardó,43,20098
2018,Horta-Guinardó,el Guinardó,44,21346
2018,Horta-Guinardó,el Guinardó,45,19710
2018,Horta-Guinardó,el Guinardó,46,19352
2018,Horta-Guinardó,el Guinardó,47,19699
2018,Horta-Guinardó,el Guinardó,48,20096
2018,Horta-Guinardó,el Guinardó,49,21108
2018,Horta-Guinardó,el Guinardó,50,20229
2018,Horta-Guinardó,el Guinardó,51,19793
2018,Horta-Guinardó,la Font d'en Fargues,52,21801
2018,Horta-Guinardó,la Font d'en Fargues,53,22066
2018,Horta-Guinardó,la Font d'en Fargues,54,26458
2018,Horta-Guinardó,la Font d'en Fargues,55,28013
2018,Horta-Guinardó,la Font d'en Fargues,56,22374
2018,Horta-Guinardó,la Font d'en Fargues,57,22455
2018,Horta-Guinardó,la Font d'en Fargues,58,21790
2018,Horta-Guinardó,el Carmel,59,15852
2018,Horta-Guinardó,el Carmel,60,15026
2018,Horta-Guinardó,el Carmel,61,16094
2018,Horta-Guinardó,el Carmel,62,16413
2018,Horta-Guinardó,el Carmel,63,14405
2018,Horta-Guinardó,el Carmel,64,15565
2018,Horta-Guinardó,el Carmel,65,13719
2018,Horta-Guinardó,el Carmel,66,13716
2018,Horta-Guinardó,el Carmel,67,13699
2018,Horta-Guinardó,el Carmel,68,13475
2018,Horta-Guinardó,el Carmel,69,14267
2018,Horta-Guinardó,el Carmel,70,14286
2018,Horta-Guinardó,el Carmel,71,16611
2018,Horta-Guinardó,el Carmel,72,15813
2018,Horta-Guinardó,el Carmel,73,14852
2018,Horta-Guinardó,el Carmel,74,16279
2018,Horta-Guinardó,el Carmel,75,15286
2018,Horta-Guinardó,el Carmel,76,14755
2018,Horta-Guinardó,el Carmel,77,14415
2018,Horta-Guinardó,el Carmel,78,15178
2018,Horta-Guinardó,el Carmel,79,15402
2018,Horta-Guinardó,el Carmel,80,15864
2018,Horta-Guinardó,la Teixonera,81,17151
2018,Horta-Guinardó,la Teixonera,82,16211
2018,Horta-Guinardó,la Teixonera,83,16249
2018,Horta-Guinardó,la Teixonera,84,16395
2018,Horta-Guinardó,la Teixonera,85,17046
2018,Horta-Guinardó,la Teixonera,86,16133
2018,Horta-Guinardó,la Teixonera,87,16648
2018,Horta-Guinardó,la Teixonera,88,16611
2018,Horta-Guinardó,Sant Genís dels Agudells,89,21960
2018,Horta-Guinardó,Sant Genís dels Agudells,90,17108
2018,Horta-Guinardó,Sant Genís dels Agudells,91,17488
2018,Horta-Guinardó,Sant Genís dels Agudells,92,14003
2018,Horta-Guinardó,Sant Genís dels Agudells,93,17976
2018,Horta-Guinardó,Montbau,94,18751
2018,Horta-Guinardó,Montbau,95,19415
2018,Horta-Guinardó,Montbau,96,17827
2018,Horta-Guinardó,Montbau,97,20382
2018,Horta-Guinardó,la Vall d'Hebron,98,25524
2018,Horta-Guinardó,la Vall d'Hebron,99,22398
2018,Horta-Guinardó,la Vall d'Hebron,100,19577
2018,Horta-Guinardó,la Vall d'Hebron,101,19903
2018,Horta-Guinardó,la Clota,102,19045
2018,Horta-Guinardó,Horta,103,18152
2018,Horta-Guinardó,Horta,104,16374
2018,Horta-Guinardó,Horta,105,21016
2018,Horta-Guinardó,Horta,106,20113
2018,Horta-Guinardó,Horta,107,22728
2018,Horta-Guinardó,Horta,108,20795
2018,Horta-Guinardó,Horta,109,17455
2018,Horta-Guinardó,Horta,110,21404
2018,Horta-Guinardó,Horta,111,24178
2018,Horta-Guinardó,Horta,112,20561
2018,Horta-Guinardó,Horta,113,18461
2018,Horta-Guinardó,Horta,114,21236
2018,Horta-Guinardó,Horta,115,24576
2018,Horta-Guinardó,Horta,116,18799
2018,Horta-Guinardó,Horta,117,21546
2018,Horta-Guinardó,Horta,118,20100
2018,Horta-Guinardó,Horta,119,17573
2018,Horta-Guinardó,Horta,120,18263
2018,Horta-Guinardó,Horta,121,16931
2018,Horta-Guinardó,Horta,122,19276
2018,Horta-Guinardó,Horta,123,19483
2018,Nou Barris,Vilapicina i la Torre Llobeta,1,18682
2018,Nou Barris,Vilapicina i la Torre Llobeta,2,20141
2018,Nou Barris,Vilapicina i la Torre Llobeta,3,18029
2018,Nou Barris,Vilapicina i la Torre Llobeta,4,17083
2018,Nou Barris,Vilapicina i la Torre Llobeta,5,18690
2018,Nou Barris,Vilapicina i la Torre Llobeta,6,19594
2018,Nou Barris,Vilapicina i la Torre Llobeta,7,19578
2018,Nou Barris,Vilapicina i la Torre Llobeta,8,19896
2018,Nou Barris,Vilapicina i la Torre Llobeta,9,17346
2018,Nou Barris,Vilapicina i la Torre Llobeta,10,20177
2018,Nou Barris,Vilapicina i la Torre Llobeta,11,21462
2018,Nou Barris,Vilapicina i la Torre Llobeta,12,18992
2018,Nou Barris,Vilapicina i la Torre Llobeta,13,18867
2018,Nou Barris,Vilapicina i la Torre Llobeta,14,17067
2018,Nou Barris,Vilapicina i la Torre Llobeta,15,16883
2018,Nou Barris,Vilapicina i la Torre Llobeta,16,17953
2018,Nou Barris,Vilapicina i la Torre Llobeta,17,20174
2018,Nou Barris,Vilapicina i la Torre Llobeta,18,18410
2018,Nou Barris,Vilapicina i la Torre Llobeta,19,17117
2018,Nou Barris,Porta,20,18251
2018,Nou Barris,Porta,21,17968
2018,Nou Barris,Porta,22,18854
2018,Nou Barris,Porta,23,16295
2018,Nou Barris,Porta,24,18169
2018,Nou Barris,Porta,25,15762
2018,Nou Barris,Porta,26,18043
2018,Nou Barris,Porta,27,19695
2018,Nou Barris,Porta,28,16550
2018,Nou Barris,Porta,29,15327
2018,Nou Barris,Porta,30,15592
2018,Nou Barris,Porta,31,17176
2018,Nou Barris,Porta,32,17357
2018,Nou Barris,Porta,33,16239
2018,Nou Barris,Porta,34,14361
2018,Nou Barris,Porta,35,16973
2018,Nou Barris,Porta,36,14120
2018,Nou Barris,Porta,37,16340
2018,Nou Barris,el Turó de la Peira,38,15212
2018,Nou Barris,el Turó de la Peira,39,15932
2018,Nou Barris,el Turó de la Peira,40,12378
2018,Nou Barris,el Turó de la Peira,41,11389
2018,Nou Barris,el Turó de la Peira,42,18028
2018,Nou Barris,el Turó de la Peira,43,15908
2018,Nou Barris,el Turó de la Peira,44,13852
2018,Nou Barris,el Turó de la Peira,45,13361
2018,Nou Barris,el Turó de la Peira,46,15205
2018,Nou Barris,el Turó de la Peira,47,12219
2018,Nou Barris,Can Peguera,48,11510
2018,Nou Barris,Can Peguera,49,14393
2018,Nou Barris,la Guineueta,50,20387
2018,Nou Barris,la Guineueta,51,19412
2018,Nou Barris,la Guineueta,52,18003
2018,Nou Barris,la Guineueta,53,20630
2018,Nou Barris,la Guineueta,54,17986
2018,Nou Barris,la Guineueta,55,23634
2018,Nou Barris,la Guineueta,56,16933
2018,Nou Barris,la Guineueta,57,17017
2018,Nou Barris,la Guineueta,58,15213
2018,Nou Barris,la Guineueta,59,16980
2018,Nou Barris,Canyelles,60,18300
2018,Nou Barris,Canyelles,61,16299
2018,Nou Barris,Canyelles,62,17552
2018,Nou Barris,Canyelles,63,20495
2018,Nou Barris,Canyelles,64,15334
2018,Nou Barris,les Roquetes,65,12191
2018,Nou Barris,les Roquetes,66,11549
2018,Nou Barris,les Roquetes,67,14131
2018,Nou Barris,les Roquetes,68,12349
2018,Nou Barris,les Roquetes,69,12989
2018,Nou Barris,les Roquetes,70,12018
2018,Nou Barris,les Roquetes,71,13686
2018,Nou Barris,les Roquetes,72,15024
2018,Nou Barris,les Roquetes,73,12171
2018,Nou Barris,les Roquetes,74,12350
2018,Nou Barris,Verdun,75,15161
2018,Nou Barris,Verdun,76,15543
2018,Nou Barris,Verdun,77,12184
2018,Nou Barris,Verdun,78,13325
2018,Nou Barris,Verdun,79,13337
2018,Nou Barris,Verdun,80,14510
2018,Nou Barris,Verdun,81,12424
2018,Nou Barris,Verdun,82,14488
2018,Nou Barris,la Prosperitat,83,15148
2018,Nou Barris,la Prosperitat,84,15422
2018,Nou Barris,la Prosperitat,85,14551
2018,Nou Barris,la Prosperitat,86,15512
2018,Nou Barris,la Prosperitat,87,15377
2018,Nou Barris,la Prosperitat,88,14169
2018,Nou Barris,la Prosperitat,89,14864
2018,Nou Barris,la Prosperitat,90,16199
2018,Nou Barris,la Prosperitat,91,15704
2018,Nou Barris,la Prosperitat,92,16694
2018,Nou Barris,la Prosperitat,93,14698
2018,Nou Barris,la Prosperitat,94,15755
2018,Nou Barris,la Prosperitat,95,19297
2018,Nou Barris,la Prosperitat,96,15467
2018,Nou Barris,la Prosperitat,97,15329
2018,Nou Barris,la Prosperitat,98,14122
2018,Nou Barris,la Prosperitat,99,15516
2018,Nou Barris,la Prosperitat,100,15216
2018,Nou Barris,la Prosperitat,101,15703
2018,Nou Barris,la Prosperitat,102,13634
2018,Nou Barris,la Trinitat Nova,103,11109
2018,Nou Barris,la Trinitat Nova,104,12442
2018,Nou Barris,la Trinitat Nova,105,12060
2018,Nou Barris,la Trinitat Nova,106,11714
2018,Nou Barris,la Trinitat Nova,107,12534
2018,Nou Barris,Torre Baró,108,11485
2018,Nou Barris,Torre Baró,109,11178
2018,Nou Barris,Ciutat Meridiana,110,9539
2018,Nou Barris,Ciutat Meridiana,111,10659
2018,Nou Barris,Ciutat Meridiana,112,10552
2018,Nou Barris,Ciutat Meridiana,113,10628
2018,Nou Barris,Ciutat Meridiana,114,11574
2018,Nou Barris,Ciutat Meridiana,115,11182
2018,Nou Barris,Vallbona,116,12332
2018,Nou Barris,la Guineueta,215,19109
2018,Sant Andreu,la Trinitat Vella,1,9933
2018,Sant Andreu,la Trinitat Vella,2,11154
2018,Sant Andreu,la Trinitat Vella,3,11640
2018,Sant Andreu,la Trinitat Vella,4,12527
2018,Sant Andreu,la Trinitat Vella,5,16374
2018,Sant Andreu,Baró de Viver,6,12130
2018,Sant Andreu,Baró de Viver,7,11778
2018,Sant Andreu,el Bon Pastor,8,23189
2018,Sant Andreu,el Bon Pastor,9,17156
2018,Sant Andreu,el Bon Pastor,10,15024
2018,Sant Andreu,el Bon Pastor,11,13591
2018,Sant Andreu,el Bon Pastor,13,11668
2018,Sant Andreu,el Bon Pastor,14,13238
2018,Sant Andreu,el Bon Pastor,15,13486
2018,Sant Andreu,Sant Andreu,16,20164
2018,Sant Andreu,Sant Andreu,17,20136
2018,Sant Andreu,Sant Andreu,18,18938
2018,Sant Andreu,Sant Andreu,19,22152
2018,Sant Andreu,Sant Andreu,20,20504
2018,Sant Andreu,Sant Andreu,21,22959
2018,Sant Andreu,Sant Andreu,22,22218
2018,Sant Andreu,Sant Andreu,23,21466
2018,Sant Andreu,Sant Andreu,24,20744
2018,Sant Andreu,Sant Andreu,25,21470
2018,Sant Andreu,Sant Andreu,26,21737
2018,Sant Andreu,Sant Andreu,27,22403
2018,Sant Andreu,Sant Andreu,28,24228
2018,Sant Andreu,Sant Andreu,29,19982
2018,Sant Andreu,Sant Andreu,30,21426
2018,Sant Andreu,Sant Andreu,31,22595
2018,Sant Andreu,Sant Andreu,32,16433
2018,Sant Andreu,Sant Andreu,33,18898
2018,Sant Andreu,Sant Andreu,34,17292
2018,Sant Andreu,Sant Andreu,35,19038
2018,Sant Andreu,Sant Andreu,36,20495
2018,Sant Andreu,Sant Andreu,37,16401
2018,Sant Andreu,Sant Andreu,38,21269
2018,Sant Andreu,Sant Andreu,39,20423
2018,Sant Andreu,Sant Andreu,40,21095
2018,Sant Andreu,Sant Andreu,41,20046
2018,Sant Andreu,Sant Andreu,42,22044
2018,Sant Andreu,Sant Andreu,43,18905
2018,Sant Andreu,Sant Andreu,44,20489
2018,Sant Andreu,Sant Andreu,45,20382
2018,Sant Andreu,Sant Andreu,46,21571
2018,Sant Andreu,Sant Andreu,47,22522
2018,Sant Andreu,Sant Andreu,48,19796
2018,Sant Andreu,Sant Andreu,49,19042
2018,Sant Andreu,Sant Andreu,50,21936
2018,Sant Andreu,Sant Andreu,51,21702
2018,Sant Andreu,Sant Andreu,52,20438
2018,Sant Andreu,Sant Andreu,53,22794
2018,Sant Andreu,Sant Andreu,54,21618
2018,Sant Andreu,la Sagrera,55,17012
2018,Sant Andreu,la Sagrera,56,20443
2018,Sant Andreu,la Sagrera,57,17766
2018,Sant Andreu,la Sagrera,58,21200
2018,Sant Andreu,la Sagrera,59,18673
2018,Sant Andreu,la Sagrera,60,19991
2018,Sant Andreu,la Sagrera,61,21529
2018,Sant Andreu,la Sagrera,62,18379
2018,Sant Andreu,la Sagrera,63,21899
2018,Sant Andreu,la Sagrera,64,20393
2018,Sant Andreu,la Sagrera,65,18841
2018,Sant Andreu,la Sagrera,66,21368
2018,Sant Andreu,la Sagrera,67,18265
2018,Sant Andreu,la Sagrera,68,20843
2018,Sant Andreu,la Sagrera,69,19888
2018,Sant Andreu,la Sagrera,70,15385
2018,Sant Andreu,la Sagrera,71,18229
2018,Sant Andreu,la Sagrera,72,15758
2018,Sant Andreu,la Sagrera,73,19373
2018,Sant Andreu,el Congrés i els Indians,74,18914
2018,Sant Andreu,el Congrés i els Indians,75,18189
2018,Sant Andreu,el Congrés i els Indians,76,18599
2018,Sant Andreu,el Congrés i els Indians,77,19244
2018,Sant Andreu,el Congrés i els Indians,78,18935
2018,Sant Andreu,el Congrés i els Indians,79,20231
2018,Sant Andreu,el Congrés i els Indians,80,19572
2018,Sant Andreu,el Congrés i els Indians,81,19605
2018,Sant Andreu,el Congrés i els Indians,82,19028
2018,Sant Andreu,Navas,83,19483
2018,Sant Andreu,Navas,84,21843
2018,Sant Andreu,Navas,85,19632
2018,Sant Andreu,Navas,86,19594
2018,Sant Andreu,Navas,87,20921
2018,Sant Andreu,Navas,88,18977
2018,Sant Andreu,Navas,89,18662
2018,Sant Andreu,Navas,90,19009
2018,Sant Andreu,Navas,91,18979
2018,Sant Andreu,Navas,92,19353
2018,Sant Andreu,Navas,93,20003
2018,Sant Andreu,Navas,94,19849
2018,Sant Andreu,Navas,95,19148
2018,Sant Andreu,la Sagrera,156,18639
2018,Sant Martí,el Camp de l'Arpa del Clot,1,18136
2018,Sant Martí,el Camp de l'Arpa del Clot,2,19094
2018,Sant Martí,el Camp de l'Arpa del Clot,3,19621
2018,Sant Martí,el Camp de l'Arpa del Clot,4,19300
2018,Sant Martí,el Camp de l'Arpa del Clot,5,20344
2018,Sant Martí,el Camp de l'Arpa del Clot,6,20871
2018,Sant Martí,el Camp de l'Arpa del Clot,7,25678
2018,Sant Martí,el Camp de l'Arpa del Clot,8,21738
2018,Sant Martí,el Camp de l'Arpa del Clot,9,21131
2018,Sant Martí,el Camp de l'Arpa del Clot,10,19668
2018,Sant Martí,el Camp de l'Arpa del Clot,11,21870
2018,Sant Martí,el Camp de l'Arpa del Clot,12,21112
2018,Sant Martí,el Camp de l'Arpa del Clot,13,19388
2018,Sant Martí,el Camp de l'Arpa del Clot,14,20182
2018,Sant Martí,el Camp de l'Arpa del Clot,15,21344
2018,Sant Martí,el Camp de l'Arpa del Clot,16,21785
2018,Sant Martí,el Camp de l'Arpa del Clot,17,19804
2018,Sant Martí,el Camp de l'Arpa del Clot,18,18773
2018,Sant Martí,el Camp de l'Arpa del Clot,19,19922
2018,Sant Martí,el Camp de l'Arpa del Clot,20,17985
2018,Sant Martí,el Camp de l'Arpa del Clot,21,18109
2018,Sant Martí,el Camp de l'Arpa del Clot,22,19840
2018,Sant Martí,el Camp de l'Arpa del Clot,23,18937
2018,Sant Martí,el Camp de l'Arpa del Clot,24,20700
2018,Sant Martí,el Camp de l'Arpa del Clot,25,20274
2018,Sant Martí,el Clot,26,20991
2018,Sant Martí,el Clot,27,20739
2018,Sant Martí,el Clot,28,19721
2018,Sant Martí,el Clot,29,18173
2018,Sant Martí,el Clot,30,19848
2018,Sant Martí,el Clot,31,19582
2018,Sant Martí,el Clot,32,20870
2018,Sant Martí,el Clot,33,22829
2018,Sant Martí,el Clot,34,19582
2018,Sant Martí,el Clot,35,21890
2018,Sant Martí,el Clot,36,22378
2018,Sant Martí,el Clot,37,16317
2018,Sant Martí,el Clot,38,19930
2018,Sant Martí,el Clot,39,17991
2018,Sant Martí,el Clot,40,19948
2018,Sant Martí,el Clot,41,20327
2018,Sant Martí,el Parc i la Llacuna del Poblenou,42,17344
2018,Sant Martí,el Parc i la Llacuna del Poblenou,43,18496
2018,Sant Martí,el Parc i la Llacuna del Poblenou,44,19377
2018,Sant Martí,el Parc i la Llacuna del Poblenou,45,23504
2018,Sant Martí,el Parc i la Llacuna del Poblenou,46,23655
2018,Sant Martí,el Parc i la Llacuna del Poblenou,47,23314
2018,Sant Martí,el Parc i la Llacuna del Poblenou,48,22506
2018,Sant Martí,el Parc i la Llacuna del Poblenou,49,19032
2018,Sant Martí,el Parc i la Llacuna del Poblenou,50,22283
2018,Sant Martí,la Vila Olímpica del Poblenou,51,24100
2018,Sant Martí,la Vila Olímpica del Poblenou,52,29947
2018,Sant Martí,la Vila Olímpica del Poblenou,53,34498
2018,Sant Martí,la Vila Olímpica del Poblenou,54,29401
2018,Sant Martí,la Vila Olímpica del Poblenou,55,33485
2018,Sant Martí,el Poblenou,56,17450
2018,Sant Martí,el Poblenou,57,18875
2018,Sant Martí,el Poblenou,58,18751
2018,Sant Martí,el Poblenou,59,22419
2018,Sant Martí,el Poblenou,60,18751
2018,Sant Martí,el Poblenou,61,23018
2018,Sant Martí,el Poblenou,62,22413
2018,Sant Martí,el Poblenou,63,21319
2018,Sant Martí,el Poblenou,64,21858
2018,Sant Martí,el Poblenou,65,22002
2018,Sant Martí,el Poblenou,66,21799
2018,Sant Martí,el Poblenou,67,27863
2018,Sant Martí,el Poblenou,68,23558
2018,Sant Martí,el Poblenou,69,23749
2018,Sant Martí,el Poblenou,70,19412
2018,Sant Martí,el Poblenou,71,23229
2018,Sant Martí,el Poblenou,72,20004
2018,Sant Martí,el Poblenou,73,18260
2018,Sant Martí,el Poblenou,74,19237
2018,Sant Martí,el Poblenou,75,18516
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,76,23554
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,77,25874
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,78,26605
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,79,22822
2018,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,80,31732
2018,Sant Martí,el Besòs i el Maresme,81,14318
2018,Sant Martí,el Besòs i el Maresme,82,9433
2018,Sant Martí,el Besòs i el Maresme,83,8865
2018,Sant Martí,el Besòs i el Maresme,84,11420
2018,Sant Martí,el Besòs i el Maresme,85,10474
2018,Sant Martí,el Besòs i el Maresme,86,12008
2018,Sant Martí,el Besòs i el Maresme,87,12333
2018,Sant Martí,el Besòs i el Maresme,88,16527
2018,Sant Martí,el Besòs i el Maresme,89,12236
2018,Sant Martí,el Besòs i el Maresme,90,13828
2018,Sant Martí,el Besòs i el Maresme,91,15325
2018,Sant Martí,el Besòs i el Maresme,92,18713
2018,Sant Martí,el Besòs i el Maresme,93,19160
2018,Sant Martí,Provençals del Poblenou,94,22436
2018,Sant Martí,Provençals del Poblenou,95,16966
2018,Sant Martí,Provençals del Poblenou,96,22376
2018,Sant Martí,Provençals del Poblenou,97,22364
2018,Sant Martí,Provençals del Poblenou,98,20263
2018,Sant Martí,Provençals del Poblenou,99,14974
2018,Sant Martí,Provençals del Poblenou,100,17081
2018,Sant Martí,Provençals del Poblenou,101,17714
2018,Sant Martí,Provençals del Poblenou,102,16205
2018,Sant Martí,Provençals del Poblenou,103,18360
2018,Sant Martí,Provençals del Poblenou,104,21057
2018,Sant Martí,Sant Martí de Provençals,105,18589
2018,Sant Martí,Sant Martí de Provençals,106,18591
2018,Sant Martí,Sant Martí de Provençals,107,22843
2018,Sant Martí,Sant Martí de Provençals,108,17605
2018,Sant Martí,Sant Martí de Provençals,109,17069
2018,Sant Martí,Sant Martí de Provençals,110,16785
2018,Sant Martí,Sant Martí de Provençals,111,17994
2018,Sant Martí,Sant Martí de Provençals,112,22334
2018,Sant Martí,Sant Martí de Provençals,113,17228
2018,Sant Martí,Sant Martí de Provençals,114,15428
2018,Sant Martí,Sant Martí de Provençals,115,16902
2018,Sant Martí,Sant Martí de Provençals,116,15511
2018,Sant Martí,Sant Martí de Provençals,117,17203
2018,Sant Martí,Sant Martí de Provençals,118,21612
2018,Sant Martí,Sant Martí de Provençals,119,16226
2018,Sant Martí,Sant Martí de Provençals,120,16967
2018,Sant Martí,Sant Martí de Provençals,121,16409
2018,Sant Martí,Sant Martí de Provençals,122,20685
2018,Sant Martí,la Verneda i la Pau,123,17547
2018,Sant Martí,la Verneda i la Pau,124,17744
2018,Sant Martí,la Verneda i la Pau,125,16642
2018,Sant Martí,la Verneda i la Pau,126,18276
2018,Sant Martí,la Verneda i la Pau,127,18683
2018,Sant Martí,la Verneda i la Pau,128,19399
